        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.825157      0.820066   99.840909        0.5   0.000290  26.672235
std     0.068831      0.075130    0.644951        0.0   0.000028   2.546098
min     0.666700      0.652800   96.000000        0.5   0.000223  20.543697
25%     0.790475      0.780200  100.000000        0.5   0.000269  24.849742
50%     0.809500      0.818200  100.000000        0.5   0.000288  26.295363
75%     0.857100      0.889200  100.000000        0.5   0.000307  28.248021
max     1.000000      1.000000  100.000000        0.5   0.000339  31.126004
GLOBAL EMISSIONS: 0.0002876999379224 ( 6.393331953831111e-06 each execution)
