        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.832889      0.828864   99.818182  4.000000e-01   0.000289  26.537257
std     0.065212      0.072332    0.390154  1.684588e-16   0.000027   2.454300
min     0.666700      0.652800   99.000000  4.000000e-01   0.000223  20.406566
25%     0.800000      0.790750  100.000000  4.000000e-01   0.000273  25.111062
50%     0.850000      0.833300  100.000000  4.000000e-01   0.000289  26.457960
75%     0.857100      0.863600  100.000000  4.000000e-01   0.000308  28.150483
max     1.000000      1.000000  100.000000  4.000000e-01   0.000341  31.160291
GLOBAL EMISSIONS: 0.0002894844258825 ( 6.432987241833334e-06 each execution)
