        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.831755      0.827939  117.227273  3.000000e-01   0.000280  25.669411
std     0.058260      0.063927   30.070354  5.615292e-17   0.000015   1.321538
min     0.714300      0.697100   99.000000  3.000000e-01   0.000227  21.077372
25%     0.807125      0.791700  100.000000  3.000000e-01   0.000270  24.866702
50%     0.809500      0.818200  100.000000  3.000000e-01   0.000283  26.016769
75%     0.857100      0.869925  125.500000  3.000000e-01   0.000291  26.658287
max     1.000000      1.000000  216.000000  3.000000e-01   0.000299  27.365640
GLOBAL EMISSIONS: 0.0002731303672601 ( 6.069563716891111e-06 each execution)
