        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.829586      0.823168   793.363636  1.000000e-01   0.000147  13.541481
std     0.073040      0.080288   141.905978  4.211469e-17   0.000003   0.192762
min     0.619000      0.597200   489.000000  1.000000e-01   0.000140  13.129274
25%     0.800000      0.787900   696.750000  1.000000e-01   0.000146  13.435791
50%     0.850000      0.834900   762.500000  1.000000e-01   0.000147  13.560430
75%     0.857100      0.863600   906.000000  1.000000e-01   0.000149  13.671101
max     1.000000      1.000000  1130.000000  1.000000e-01   0.000154  13.929743
GLOBAL EMISSIONS: 0.0001453939932469 ( 3.2309776277088886e-06 each execution)
