        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.924310      0.925069  193.275862  2.000000e-01   0.000232  20.891456
std     0.016782      0.016785   14.454106  5.649373e-17   0.000007   0.625327
min     0.885000      0.885300  160.000000  2.000000e-01   0.000218  19.375846
25%     0.910000      0.910200  187.000000  2.000000e-01   0.000228  20.583184
50%     0.925000      0.926100  192.000000  2.000000e-01   0.000232  20.750782
75%     0.940000      0.940200  204.000000  2.000000e-01   0.000234  21.069238
max     0.950000      0.950700  216.000000  2.000000e-01   0.000249  22.575914
GLOBAL EMISSIONS: 0.0002316877316041 ( 7.722924386803334e-06 each execution)
