test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8095,0.7981,57.0,0.05,0.0009688120762807,88.08134508132935
0.9,0.8901,83.0,0.05,0.0006232014000528,56.90249466896057
0.7619,0.7333,32.0,0.05,0.0007652883557528,69.38943910598755
0.8095,0.7981,49.0,0.05,0.0005469720397146,49.9138970375061
0.95,0.9643,136.0,0.05,0.0006915528583264,62.80525803565979
0.8095,0.7857,72.0,0.05,0.0006111551061372,55.33022427558899
0.8095,0.8045,67.0,0.05,0.0007488117068624,68.31624007225037
0.85,0.8333,50.0,0.05,0.0004999545537283,45.49652552604675
0.8095,0.7857,43.0,0.05,0.0007493271873144,67.31152176856995
0.8095,0.8167,206.0,0.05,0.0008557552472937,77.98144459724426
0.8,0.7879,49.0,0.05,0.0006124825578644,55.73004126548767
0.7619,0.7917,62.0,0.05,0.0006790120019531,61.812424182891846
0.7619,0.75,115.0,0.05,0.0009248083438631,84.16712474822998
0.9,0.8901,137.0,0.05,0.0007373165592951,67.15193271636963
