test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.91,0.9102,10.0,0.25,0.002378780662781,175.5217318534851
0.9,0.9026,10.0,0.25,0.0023892419536925,176.90864777565002
0.89,0.9031,10.0,0.25,0.0026243277932288,193.7861785888672
0.89,0.8902,10.0,0.25,0.0022226258391524,164.6840124130249
0.925,0.9254,10.0,0.25,0.0022586878255652,166.70052981376648
0.9,0.9014,10.0,0.25,0.0023044188823553,170.45083212852478
0.93,0.9328,10.0,0.25,0.0024610141426631,182.34574007987976
0.88,0.8876,10.0,0.25,0.0025925203171325,191.34041547775269
0.885,0.886,10.0,0.25,0.0022689058845378,167.2986171245575
0.88,0.89,10.0,0.25,0.0023432432335394,172.82879400253296
0.895,0.8954,10.0,0.25,0.002429483294721,179.42478227615356
0.885,0.8869,10.0,0.25,0.0023762710856955,175.3591709136963
0.885,0.8853,10.0,0.25,0.0027996485135508,206.78275537490845
0.925,0.9271,10.0,0.25,0.0025036570900943,184.9184894561768
