        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.993202      0.992827  734.772727  3.000000e-01       -1.0  37.997321
std     0.008990      0.013592   80.378426  5.615292e-17        0.0   0.327446
min     0.967200      0.944500  530.000000  3.000000e-01       -1.0  37.629699
25%     0.983300      0.990200  678.250000  3.000000e-01       -1.0  37.827003
50%     1.000000      1.000000  723.000000  3.000000e-01       -1.0  37.906242
75%     1.000000      1.000000  798.000000  3.000000e-01       -1.0  38.038729
max     1.000000      1.000000  884.000000  3.000000e-01       -1.0  39.339050
GLOBAL EMISSIONS: 1722.4222295284271 ( 38.276049545076155 each execution)
