        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.993193      0.992814  1431.272727  2.000000e-01       -1.0  28.739091
std     0.009710      0.016414   162.201047  8.422938e-17        0.0   0.204608
min     0.966700      0.916700  1108.000000  2.000000e-01       -1.0  28.347553
25%     0.983300      0.990200  1341.250000  2.000000e-01       -1.0  28.590149
50%     1.000000      1.000000  1445.000000  2.000000e-01       -1.0  28.750606
75%     1.000000      1.000000  1527.000000  2.000000e-01       -1.0  28.917544
max     1.000000      1.000000  1768.000000  2.000000e-01       -1.0  29.093040
GLOBAL EMISSIONS: 1307.7476620674133 ( 29.06105915705363 each execution)
