        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.993575      0.995402  107.386364        0.5       -1.0  56.903492
std     0.008191      0.007890    8.861245        0.0        0.0   0.820200
min     0.983300      0.954500   99.000000        0.5       -1.0  55.252839
25%     0.983300      0.990200  100.000000        0.5       -1.0  56.409654
50%     1.000000      1.000000  104.000000        0.5       -1.0  56.855656
75%     1.000000      1.000000  113.250000        0.5       -1.0  57.405405
max     1.000000      1.000000  128.000000        0.5       -1.0  59.556109
GLOBAL EMISSIONS: 2573.249612092972 ( 57.18332471317715 each execution)
