        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  29.000000     29.000000    29.000000  2.900000e+01  29.000000  29.000000
mean    0.919528      0.929231  2826.655172  1.000000e-01   0.000152  13.734545
std     0.069870      0.062138   206.605953  2.824686e-17   0.000005   0.316381
min     0.733300      0.750000  2397.000000  1.000000e-01   0.000145  13.492237
25%     0.866700      0.900000  2721.000000  1.000000e-01   0.000148  13.528876
50%     0.933300      0.944400  2823.000000  1.000000e-01   0.000151  13.635494
75%     0.933300      0.944400  2937.000000  1.000000e-01   0.000153  13.704548
max     1.000000      1.000000  3318.000000  1.000000e-01   0.000171  14.809782
GLOBAL EMISSIONS: 0.000158362379619 ( 5.2787459873e-06 each execution)
