        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.914934      0.926648  485.000000  4.000000e-01   0.000373  33.610899
std     0.075371      0.066516   51.432341  1.129875e-16   0.000005   0.507136
min     0.733300      0.750000  404.000000  4.000000e-01   0.000366  33.116429
25%     0.866700      0.900000  453.000000  4.000000e-01   0.000369  33.316270
50%     0.933300      0.937500  472.000000  4.000000e-01   0.000372  33.437691
75%     1.000000      1.000000  531.000000  4.000000e-01   0.000376  33.596288
max     1.000000      1.000000  592.000000  4.000000e-01   0.000387  34.938709
GLOBAL EMISSIONS: 0.0003783018043547 ( 1.2610060145156665e-05 each execution)
