        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.964005      0.959691  187.159091  4.000000e-01       -1.0  48.032713
std     0.031881      0.036189   21.781092  1.684588e-16        0.0   0.468058
min     0.875000      0.864300  139.000000  4.000000e-01       -1.0  47.409732
25%     0.958300      0.944400  169.000000  4.000000e-01       -1.0  47.878586
50%     0.958300      0.950000  182.500000  4.000000e-01       -1.0  48.031887
75%     1.000000      1.000000  203.000000  4.000000e-01       -1.0  48.165178
max     1.000000      1.000000  233.000000  4.000000e-01       -1.0  49.851788
GLOBAL EMISSIONS: 2169.7193710803986 ( 48.215986024008856 each execution)
