        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.955480      0.948195  738.272727  2.000000e-01       -1.0  28.490436
std     0.031631      0.035540   81.261096  8.422938e-17        0.0   0.078606
min     0.875000      0.864300  544.000000  2.000000e-01       -1.0  28.294493
25%     0.958300      0.944400  688.000000  2.000000e-01       -1.0  28.473893
50%     0.958300      0.944400  726.500000  2.000000e-01       -1.0  28.501894
75%     0.958300      0.969250  799.250000  2.000000e-01       -1.0  28.528383
max     1.000000      1.000000  925.000000  2.000000e-01       -1.0  28.668439
GLOBAL EMISSIONS: 1291.4064424037933 ( 28.697920942306517 each execution)
