        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.960220      0.955700  427.000000  3.000000e-01       -1.0  38.048497
std     0.035885      0.039719   52.039341  5.615292e-17        0.0   0.084381
min     0.875000      0.864300  304.000000  3.000000e-01       -1.0  37.846770
25%     0.947900      0.944400  393.750000  3.000000e-01       -1.0  38.003560
50%     0.958300      0.950000  429.500000  3.000000e-01       -1.0  38.036262
75%     1.000000      1.000000  458.250000  3.000000e-01       -1.0  38.094147
max     1.000000      1.000000  587.000000  3.000000e-01       -1.0  38.337193
GLOBAL EMISSIONS: 1722.0342054367065 ( 38.267426787482364 each execution)
