test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8571,0.8472,60.0,0.25,0.000534847495001,50.442410945892334
0.9,0.8901,34.0,0.25,0.000655083645529,59.77499008178711
0.8095,0.7857,29.0,0.25,0.0005822017529651,54.8061945438385
0.8095,0.7981,37.0,0.25,0.0004489508324743,40.63698387145996
0.9,0.8901,43.0,0.25,0.000552093206092,50.19729566574097
0.7619,0.7356,38.0,0.25,0.0005727658565585,51.8158757686615
0.9048,0.9,23.0,0.25,0.0005881676966056,53.15263628959656
0.75,0.7262,23.0,0.25,0.0005259800891744,47.46333074569702
0.8095,0.7917,27.0,0.25,0.0006133703905127,55.45864295959473
0.7619,0.775,30.0,0.25,0.0007210204304942,65.11898875236511
0.8,0.7879,47.0,0.25,0.000477211819829,42.95923948287964
0.7619,0.7917,59.0,0.25,0.0004004921110951,36.62950015068054
0.7619,0.75,35.0,0.25,0.0006915580045611,61.87632179260254
0.9,0.9333,40.0,0.25,0.0004950274029436,44.95348191261292
