test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8571,0.8472,100.0,0.5,0.0003522357114343,32.16584825515747
0.9,0.8901,100.0,0.5,0.0003306980571188,30.134146451950077
0.8095,0.7857,100.0,0.5,0.0003107956159171,28.74150776863098
0.8095,0.7981,100.0,0.5,0.0002911542606406,26.831786394119263
0.9,0.8901,100.0,0.5,0.0003376605841792,31.11773943901062
0.8095,0.7857,100.0,0.5,0.0003387893954245,31.336592197418213
0.9048,0.9,100.0,0.5,0.0003249679779392,29.99924063682556
0.85,0.8333,100.0,0.5,0.0002839787307623,26.307013273239136
0.8571,0.8365,100.0,0.5,0.0003203258258703,29.57906675338745
0.8095,0.8167,100.0,0.5,0.0003604367175348,33.00721383094788
0.8,0.7879,100.0,0.5,0.0003069534199969,28.375
0.7619,0.7917,100.0,0.5,0.0003173522016271,29.7592134475708
0.8571,0.8571,100.0,0.5,0.0003590795095073,32.59774708747864
0.9,0.9333,99.0,0.5,0.0003214946446968,30.07012152671814
0.8571,0.8365,100.0,0.5,0.0003112689079541,28.683414936065677
0.8571,0.8636,100.0,0.5,0.000344438375045,31.96281576156616
0.85,0.8452,100.0,0.5,0.0003009728668256,27.72417187690735
0.8571,0.9118,99.0,0.5,0.0003546819646852,32.58362889289856
0.8095,0.8045,100.0,0.5,0.0002653392820697,24.38263201713562
0.8,0.8182,100.0,0.5,0.0003276183196208,30.246543884277344
0.9048,0.8929,100.0,0.5,0.0003163543931674,29.1512508392334
1.0,1.0,100.0,0.5,0.0003290415016378,30.74511218070984
0.75,0.7262,100.0,0.5,0.0003179760576087,29.33466625213623
0.7143,0.6944,100.0,0.5,0.0003098876904194,28.378090143203732
0.8571,0.8571,100.0,0.5,0.00033400334246,31.052664518356323
0.85,0.8333,100.0,0.5,0.0003086720805344,28.391964197158813
0.8571,0.8365,100.0,0.5,0.0003617488226809,33.76207947731018
0.8571,0.8472,100.0,0.5,0.0003039089813178,28.072121143341064
0.85,0.8452,100.0,0.5,0.0003085624602559,28.56661009788513
0.8571,0.9118,100.0,0.5,0.0003061947068847,28.38185310363769
0.8571,0.8636,100.0,0.5,0.0003505012181641,31.602259635925293
0.75,0.7292,100.0,0.5,0.0003517578793896,32.68597078323364
0.8095,0.8062,100.0,0.5,0.0003371266859244,31.1387779712677
0.7619,0.75,100.0,0.5,0.00031936633072,29.70997381210327
0.95,0.9375,100.0,0.5,0.0003135405514623,29.179813861846924
0.9048,0.8929,100.0,0.5,0.0003222133416928,29.661396980285645
0.7143,0.6971,100.0,0.5,0.0003073266977856,28.68249011039734
0.85,0.8452,100.0,0.5,0.000332048239407,30.476844787597656
0.7619,0.7333,100.0,0.5,0.0003551244659373,32.75695610046387
0.9048,0.9,100.0,0.5,0.0002897507252353,27.086410999298096
0.85,0.8333,100.0,0.5,0.0003241385836089,29.75145697593689
0.7619,0.7333,100.0,0.5,0.0003497455709218,31.857798099517822
0.8095,0.7981,100.0,0.5,0.0003005552709482,27.88309907913208
0.8,0.8182,99.0,0.5,0.0003246402840022,29.84304189682007
