test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.92,0.9207,10.0,0.1,0.0011938377850221,109.28211212158205
0.895,0.896,11.0,0.1,0.0011695401226756,106.113911151886
0.9,0.908,10.0,0.1,0.0011243067578631,101.73647284507751
0.89,0.89,11.0,0.1,0.001143693377114,103.55677700042725
0.915,0.9154,10.0,0.1,0.0010930395850828,98.8430790901184
0.895,0.895,10.0,0.1,0.001103431001098,100.626939535141
0.93,0.9328,11.0,0.1,0.001186958885475,107.93724513053894
0.885,0.8897,10.0,0.1,0.0010538098817442,95.95884871482848
0.9,0.9014,10.0,0.1,0.0010229060119726,92.70700311660768
0.88,0.8838,10.0,0.1,0.0009344322787922,84.44706702232361
0.895,0.8954,10.0,0.1,0.0011028082235212,100.79056644439696
0.89,0.8914,10.0,0.1,0.0009132747988533,82.93989062309265
0.905,0.905,10.0,0.1,0.001138776206795,103.70361828804016
0.935,0.9371,12.0,0.1,0.0011673704106271,106.10139179229736
