        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  29.000000     29.000000    29.0       29.0  2.900000e+01  29.000000
mean    0.733493      0.752876  2000.0        0.0  1.602343e-06   0.111070
std     0.086063      0.064097     0.0        0.0  7.454916e-07   0.014519
min     0.523800      0.616200  2000.0        0.0  3.490103e-07   0.089348
25%     0.714300      0.718800  2000.0        0.0  9.373658e-07   0.096789
50%     0.750000      0.736100  2000.0        0.0  1.771967e-06   0.112979
75%     0.800000      0.807700  2000.0        0.0  1.966215e-06   0.118069
max     0.857100      0.863600  2000.0        0.0  3.472874e-06   0.147173
GLOBAL EMISSIONS: 1.7817997982197146e-06 ( 5.939332660732382e-08 each execution)
