        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.846376      0.842252  456.310345  2.000000e-01   0.000309  22.487552
std     0.069715      0.074835  140.251331  5.649373e-17   0.000078   1.396538
min     0.714300      0.694400  186.000000  2.000000e-01   0.000225  20.527803
25%     0.809500      0.798100  362.000000  2.000000e-01   0.000241  21.368299
50%     0.850000      0.836500  419.000000  2.000000e-01   0.000263  22.139830
75%     0.857100      0.890100  523.000000  2.000000e-01   0.000387  23.428485
max     1.000000      1.000000  774.000000  2.000000e-01   0.000443  26.358089
GLOBAL EMISSIONS: 0.0003134622052581 ( 1.044874017527e-05 each execution)
