test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.92,0.9207,9.0,0.1,0.0010697708234768,96.96512913703918
0.9,0.9014,11.0,0.1,0.0011510738285108,104.33792185783386
0.9,0.9058,10.0,0.1,0.0010889176480781,98.9217517375946
0.895,0.895,11.0,0.1,0.001014362830755,92.41134667396544
0.915,0.9154,10.0,0.1,0.0010070582209472,90.80895280838013
0.915,0.915,10.0,0.1,0.0009833880836016,89.4565327167511
0.92,0.9227,11.0,0.1,0.0011009692855096,100.34621596336363
0.88,0.8856,10.0,0.1,0.0010177546013397,92.37005233764648
0.9,0.9014,10.0,0.1,0.0009439284228257,85.87395477294922
0.88,0.8838,10.0,0.1,0.0008815334812979,79.8261992931366
0.895,0.8954,10.0,0.1,0.0009700088809352,88.11483240127563
0.89,0.8914,10.0,0.1,0.0010544449946489,95.6529324054718
0.9,0.9,10.0,0.1,0.0010710690631057,97.17125725746156
0.925,0.9285,10.0,0.1,0.0011352990545979,102.95118355751038
