        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  29.000000     29.000000    29.0       29.0  2.900000e+01  29.000000
mean    0.880462      0.891010  4026.0        0.0  1.919826e-06   0.105198
std     0.082385      0.073508     0.0        0.0  7.563426e-07   0.015411
min     0.733300      0.750000  4026.0        0.0  3.583331e-07   0.076670
25%     0.866700      0.866100  4026.0        0.0  1.935245e-06   0.093818
50%     0.866700      0.866100  4026.0        0.0  2.003002e-06   0.107919
75%     0.933300      0.937500  4026.0        0.0  2.155365e-06   0.116443
max     1.000000      1.000000  4026.0        0.0  4.428043e-06   0.140156
GLOBAL EMISSIONS: 1.9612149579157704e-06 ( 6.537383193052568e-08 each execution)
