        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.917234      0.929041  481.275862  4.000000e-01   0.000863  39.399994
std     0.068202      0.058463   47.491275  1.129875e-16   0.000097   1.686490
min     0.733300      0.750000  407.000000  4.000000e-01   0.000423  35.400711
25%     0.866700      0.900000  446.000000  4.000000e-01   0.000859  38.542697
50%     0.933300      0.937500  475.000000  4.000000e-01   0.000892  39.642591
75%     0.933300      0.944400  526.000000  4.000000e-01   0.000906  40.559752
max     1.000000      1.000000  596.000000  4.000000e-01   0.000942  42.396554
GLOBAL EMISSIONS: 0.0007095493385101 ( 2.3651644617003335e-05 each execution)
