        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  29.000000     29.000000   29.000000       29.0  29.000000  29.000000
mean    0.905734      0.915883  164.275862        0.5   0.001049  47.268038
std     0.067879      0.065338   20.149258        0.0   0.000042   1.861441
min     0.733300      0.732100  131.000000        0.5   0.000952  44.082503
25%     0.866700      0.900000  153.000000        0.5   0.001029  46.037337
50%     0.933300      0.937500  162.000000        0.5   0.001046  47.060381
75%     0.933300      0.944400  180.000000        0.5   0.001068  47.806368
max     1.000000      1.000000  225.000000        0.5   0.001159  52.210727
GLOBAL EMISSIONS: 0.0010751763438659 ( 3.5839211462196664e-05 each execution)
