test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,48.0,0.2,0.0012204530728612,111.69442558288574
0.9583,0.95,109.0,0.2,0.0008336197237655,76.07703709602356
1.0,1.0,63.0,0.2,0.0008481112307095,76.84723377227783
1.0,1.0,84.0,0.2,0.0009230985557895,84.69742107391357
0.9583,0.95,87.0,0.2,0.0008386763937354,76.17675685882568
0.9167,0.9062,114.0,0.2,0.0008077842254293,73.52860164642334
0.9583,0.9444,65.0,0.2,0.001148709274141,104.73490285873412
1.0,1.0,85.0,0.2,0.0009274591820634,84.40208101272583
0.9583,0.9444,75.0,0.2,0.0009192877705459,83.96993279457092
0.9583,0.9706,51.0,0.2,0.0007660310537975,69.85789179801941
0.9583,0.95,114.0,0.2,0.0007884950059469,71.3691234588623
0.9583,0.9444,73.0,0.2,0.0008058165393223,73.69378805160522
0.9583,0.9444,106.0,0.2,0.0008379884089834,76.25597715377808
0.9583,0.9688,75.0,0.2,0.0009031314821005,82.37450337409973
