        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.933320      0.941455  1470.363636  2.000000e-01       -1.0  28.966133
std     0.064297      0.056703   119.851864  8.422938e-17        0.0   0.170665
min     0.733300      0.750000  1212.000000  2.000000e-01       -1.0  28.715153
25%     0.933300      0.937500  1399.250000  2.000000e-01       -1.0  28.828787
50%     0.933300      0.944400  1470.500000  2.000000e-01       -1.0  28.884541
75%     1.000000      1.000000  1538.250000  2.000000e-01       -1.0  29.144894
max     1.000000      1.000000  1804.000000  2.000000e-01       -1.0  29.313143
GLOBAL EMISSIONS: 1317.156800031662 ( 29.270151111814712 each execution)
