        test_acc  balanced_acc   nfeat  max_alpha  emissions   duration
count  44.000000     44.000000    44.0       44.0       44.0  44.000000
mean    0.878784      0.890186  4026.0        0.0       -1.0   0.085142
std     0.075076      0.069664     0.0        0.0        0.0   0.000764
min     0.666700      0.666700  4026.0        0.0       -1.0   0.083696
25%     0.866700      0.866100  4026.0        0.0       -1.0   0.084759
50%     0.866700      0.894450  4026.0        0.0       -1.0   0.084994
75%     0.933300      0.937500  4026.0        0.0       -1.0   0.085297
max     1.000000      1.000000  4026.0        0.0       -1.0   0.086963
GLOBAL EMISSIONS: 14.83585262298584 ( 0.32968561384412975 each execution)
