test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.5225,0.5242,500.0,0.4,-1.0,60.235684394836426
0.5427,0.5501,500.0,0.4,-1.0,59.93217062950134
0.5225,0.5273,500.0,0.4,-1.0,59.79737949371338
0.5709,0.5727,500.0,0.4,-1.0,59.704522132873535
0.5427,0.5432,500.0,0.4,-1.0,59.91072177886963
0.5063,0.5064,500.0,0.4,-1.0,59.685546875
0.5386,0.5393,500.0,0.4,-1.0,59.68235182762146
0.5196,0.5439,500.0,0.4,-1.0,59.68664264678955
0.5179,0.5181,500.0,0.4,-1.0,59.65788722038269
0.5271,0.5285,500.0,0.4,-1.0,59.66291689872742
0.5439,0.5477,500.0,0.4,-1.0,59.75685906410217
0.4856,0.4593,500.0,0.4,-1.0,59.47603464126587
0.511,0.5155,500.0,0.4,-1.0,60.70629262924194
0.5554,0.5563,500.0,0.4,-1.0,60.99723935127258
0.5779,0.578,500.0,0.4,-1.0,61.167760133743286
0.5559,0.5561,500.0,0.4,-1.0,60.13030171394348
0.5416,0.5416,500.0,0.4,-1.0,59.895658016204834
0.5294,0.5323,500.0,0.4,-1.0,60.046427488327026
0.5202,0.5262,500.0,0.4,-1.0,59.67792582511902
0.5566,0.5575,500.0,0.4,-1.0,59.88315415382385
0.519,0.5221,500.0,0.4,-1.0,59.76422190666199
0.5121,0.516,500.0,0.4,-1.0,59.6968207359314
0.5242,0.5272,500.0,0.4,-1.0,59.871459007263184
0.5732,0.5883,500.0,0.4,-1.0,59.85153341293335
0.4913,0.4859,500.0,0.4,-1.0,59.87606692314148
0.5242,0.5257,500.0,0.4,-1.0,59.946075201034546
0.5225,0.5229,500.0,0.4,-1.0,59.776342153549194
0.5582,0.5583,500.0,0.4,-1.0,59.73074245452881
0.5312,0.5353,500.0,0.4,-1.0,60.84523010253906
0.5513,0.5513,500.0,0.4,-1.0,60.82327079772949
0.5236,0.5338,500.0,0.4,-1.0,60.497867584228516
0.5346,0.5355,500.0,0.4,-1.0,60.24530386924744
0.5225,0.5455,500.0,0.4,-1.0,59.92192053794861
0.5663,0.5687,500.0,0.4,-1.0,59.989739418029785
0.5473,0.5488,500.0,0.4,-1.0,59.7209849357605
0.5098,0.5143,500.0,0.4,-1.0,59.77752327919006
0.5144,0.5148,500.0,0.4,-1.0,59.825023889541626
0.5381,0.5396,500.0,0.4,-1.0,59.87355327606201
0.5386,0.5425,500.0,0.4,-1.0,59.82118058204651
0.5559,0.5596,500.0,0.4,-1.0,59.75699281692505
0.5231,0.5231,500.0,0.4,-1.0,59.82298135757446
0.5594,0.5594,500.0,0.4,-1.0,59.69888734817505
0.5294,0.5333,500.0,0.4,-1.0,59.81327438354492
0.5208,0.5266,500.0,0.4,-1.0,61.91276717185974
