        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.840307      0.835473  440.545455  2.000000e-01       -1.0  29.369921
std     0.074073      0.080652  112.529573  8.422938e-17        0.0   0.429484
min     0.700000      0.670300  189.000000  2.000000e-01       -1.0  28.650219
25%     0.800000      0.790200  363.500000  2.000000e-01       -1.0  29.034775
50%     0.853550      0.836500  425.500000  2.000000e-01       -1.0  29.403774
75%     0.901200      0.892900  496.500000  2.000000e-01       -1.0  29.622827
max     1.000000      1.000000  739.000000  2.000000e-01       -1.0  30.957220
GLOBAL EMISSIONS: 1330.7397141456604 ( 29.571993647681342 each execution)
