        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.835980      0.830370  189.977273  3.000000e-01       -1.0  38.623944
std     0.064802      0.070337   59.563329  5.615292e-17        0.0   0.586123
min     0.700000      0.686900  100.000000  3.000000e-01       -1.0  36.110533
25%     0.800000      0.787900  146.000000  3.000000e-01       -1.0  38.294139
50%     0.850000      0.833300  178.500000  3.000000e-01       -1.0  38.753334
75%     0.867825      0.889200  223.750000  3.000000e-01       -1.0  38.865341
max     1.000000      1.000000  362.000000  3.000000e-01       -1.0  39.619344
GLOBAL EMISSIONS: 1752.4614839553833 ( 38.94358853234185 each execution)
