        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.838411      0.832395  100.590909  4.000000e-01       -1.0  44.690038
std     0.061016      0.067620    3.731190  1.684588e-16        0.0   2.922333
min     0.714300      0.694400   98.000000  4.000000e-01       -1.0  35.278105
25%     0.807125      0.790750  100.000000  4.000000e-01       -1.0  43.001279
50%     0.850000      0.836500  100.000000  4.000000e-01       -1.0  44.442967
75%     0.857100      0.889200  100.000000  4.000000e-01       -1.0  46.760028
max     1.000000      1.000000  122.000000  4.000000e-01       -1.0  48.892664
GLOBAL EMISSIONS: 2023.0174536705017 ( 44.95594341490004 each execution)
