        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.844959      0.839450   99.795455        0.5       -1.0  44.749890
std     0.059137      0.065163    0.461522        0.0        0.0   2.958783
min     0.714300      0.694400   98.000000        0.5       -1.0  35.691584
25%     0.809500      0.796500  100.000000        0.5       -1.0  43.312459
50%     0.857100      0.846200  100.000000        0.5       -1.0  44.642722
75%     0.900000      0.890100  100.000000        0.5       -1.0  46.838024
max     1.000000      1.000000  100.000000        0.5       -1.0  50.787387
GLOBAL EMISSIONS: 2029.0927591323853 ( 45.0909502029419 each execution)
