        test_acc  balanced_acc   nfeat  max_alpha  emissions   duration
count  44.000000     44.000000    44.0       44.0       44.0  44.000000
mean    0.719752      0.728152  2000.0        0.0       -1.0   0.112877
std     0.094774      0.085266     0.0        0.0        0.0   0.001940
min     0.450000      0.500000  2000.0        0.0       -1.0   0.110211
25%     0.666700      0.678600  2000.0        0.0       -1.0   0.111625
50%     0.732150      0.735600  2000.0        0.0       -1.0   0.112329
75%     0.761900      0.769200  2000.0        0.0       -1.0   0.113617
max     0.950000      0.937500  2000.0        0.0       -1.0   0.118352
GLOBAL EMISSIONS: 14.093904495239258 ( 0.3131978776719835 each execution)
