        test_acc  balanced_acc  nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.0  4.400000e+01  44.000000  44.000000
mean    0.529725      0.537889  500.0  1.000000e-01   0.000184  16.938706
std     0.023081      0.028535    0.0  4.211469e-17   0.000004   0.278899
min     0.480400      0.480300  500.0  1.000000e-01   0.000176  16.447122
25%     0.516050      0.518275  500.0  1.000000e-01   0.000181  16.650628
50%     0.530600      0.536650  500.0  1.000000e-01   0.000185  17.095389
75%     0.542425      0.557550  500.0  1.000000e-01   0.000186  17.134129
max     0.585900      0.618200  500.0  1.000000e-01   0.000190  17.489095
GLOBAL EMISSIONS: 0.0001824975569752 ( 4.055501266115556e-06 each execution)
