        test_acc  balanced_acc  nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.0  4.400000e+01  44.000000  44.000000
mean    0.533343      0.541005  500.0  2.000000e-01   0.000260  23.915977
std     0.020238      0.022775    0.0  8.422938e-17   0.000003   0.240874
min     0.500000      0.500000  500.0  2.000000e-01   0.000250  23.117222
25%     0.516575      0.523600  500.0  2.000000e-01   0.000258  23.908320
50%     0.532850      0.541850  500.0  2.000000e-01   0.000259  23.967750
75%     0.546200      0.554900  500.0  2.000000e-01   0.000262  24.000032
max     0.576700      0.579000  500.0  2.000000e-01   0.000269  24.748676
GLOBAL EMISSIONS: 0.0002536130064729 ( 5.635844588286666e-06 each execution)
