        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.534516      0.540459  499.681818  4.000000e-01   0.000443  40.792405
std     0.022906      0.026955    2.110579  1.684588e-16   0.000005   0.358500
min     0.485600      0.483600  486.000000  4.000000e-01   0.000431  39.788830
25%     0.520875      0.525025  500.000000  4.000000e-01   0.000440  40.565845
50%     0.536300      0.545250  500.000000  4.000000e-01   0.000442  40.762376
75%     0.551300      0.557450  500.000000  4.000000e-01   0.000446  41.029223
max     0.579700      0.595900  500.000000  4.000000e-01   0.000456  41.831977
GLOBAL EMISSIONS: 0.0004471382484111 ( 9.936405520246666e-06 each execution)
