        test_acc  balanced_acc  nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.0  4.400000e+01  44.000000  44.000000
mean    0.533995      0.537889  500.0  3.000000e-01   0.000360  33.128907
std     0.022447      0.024241    0.0  5.615292e-17   0.000006   0.433496
min     0.489000      0.488600  500.0  3.000000e-01   0.000339  31.354625
25%     0.515450      0.522400  500.0  3.000000e-01   0.000357  32.891460
50%     0.532600      0.535800  500.0  3.000000e-01   0.000361  33.114565
75%     0.546175      0.548625  500.0  3.000000e-01   0.000362  33.365178
max     0.590500      0.591200  500.0  3.000000e-01   0.000371  34.036365
GLOBAL EMISSIONS: 0.0003693843003382 ( 8.208540007515556e-06 each execution)
