test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,18.0,0.2,0.0010151318727141,79.94415497779846
0.9583,0.95,25.0,0.2,0.0010229901864746,80.08952856063843
0.9583,0.9706,21.0,0.2,0.0008376129242402,65.5959575176239
1.0,1.0,14.0,0.2,0.0011346113243044,88.97388815879822
0.9583,0.95,31.0,0.2,0.0008134040762918,63.91701865196228
1.0,1.0,46.0,0.2,0.0006991651943638,55.00822687149048
0.9583,0.9444,27.0,0.2,0.0009371329731019,73.54817390441895
1.0,1.0,22.0,0.2,0.001050927195244,82.25758218765259
0.9583,0.9444,36.0,0.2,0.0009330249037331,73.26064801216125
0.9583,0.9706,24.0,0.2,0.0008907857688538,69.80889296531677
0.9583,0.95,37.0,0.2,0.0008046981483419,63.04682421684265
1.0,1.0,21.0,0.2,0.00090157190364,70.3544590473175
0.9583,0.9444,14.0,0.2,0.0010770667543715,84.40062475204468
0.9583,0.9688,28.0,0.2,0.0010166934885799,79.58791756629944
