        test_acc  balanced_acc      nfeat     max_alpha  emissions   duration
count  29.000000     29.000000  29.000000  2.900000e+01  29.000000  29.000000
mean    0.910000      0.910886  48.655172  3.000000e-01   0.000608  32.685032
std     0.018851      0.018747   5.911707  5.649373e-17   0.000212   2.985383
min     0.875000      0.875000  38.000000  3.000000e-01   0.000297  26.695826
25%     0.895000      0.896900  45.000000  3.000000e-01   0.000342  30.735423
50%     0.910000      0.911500  49.000000  3.000000e-01   0.000747  34.067033
75%     0.925000      0.925400  51.000000  3.000000e-01   0.000760  34.523263
max     0.950000      0.950700  64.000000  3.000000e-01   0.000810  36.945028
GLOBAL EMISSIONS: 0.0007452990149707 ( 2.484330049902333e-05 each execution)
