        test_acc  balanced_acc      nfeat     max_alpha  emissions   duration
count  29.000000     29.000000  29.000000  2.900000e+01  29.000000  29.000000
mean    0.901552      0.903352  11.586207  4.000000e-01   0.000829  41.665220
std     0.025288      0.024855   1.018305  1.129875e-16   0.000205   2.439489
min     0.855000      0.855000  10.000000  4.000000e-01   0.000406  36.728002
25%     0.880000      0.886000  11.000000  4.000000e-01   0.000915  41.720120
50%     0.895000      0.899800  12.000000  4.000000e-01   0.000924  42.456722
75%     0.920000      0.920200  12.000000  4.000000e-01   0.000946  43.148046
max     0.955000      0.957200  14.000000  4.000000e-01   0.000967  44.434648
GLOBAL EMISSIONS: 0.0009146004580801 ( 3.0486681936003335e-05 each execution)
