        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  29.000000     29.000000    29.000000  2.900000e+01  29.000000  29.000000
mean    0.930345      0.931234   891.793103  1.000000e-01   0.000156  14.171974
std     0.014996      0.014739    99.662064  2.824686e-17   0.000004   0.265841
min     0.895000      0.898200   721.000000  1.000000e-01   0.000149  13.814713
25%     0.925000      0.925000   824.000000  1.000000e-01   0.000155  14.044784
50%     0.930000      0.931600   867.000000  1.000000e-01   0.000157  14.148482
75%     0.940000      0.940200   956.000000  1.000000e-01   0.000159  14.219443
max     0.960000      0.960700  1119.000000  1.000000e-01   0.000167  14.986357
GLOBAL EMISSIONS: 0.00015578120663 ( 5.192706887666666e-06 each execution)
