        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.992441      0.990741  1450.113636  2.000000e-01       -1.0  28.903139
std     0.010415      0.018764   165.386822  8.422938e-17        0.0   0.301158
min     0.966700      0.916700  1145.000000  2.000000e-01       -1.0  28.466709
25%     0.983300      0.990200  1306.000000  2.000000e-01       -1.0  28.687110
50%     1.000000      1.000000  1463.500000  2.000000e-01       -1.0  28.863617
75%     1.000000      1.000000  1563.000000  2.000000e-01       -1.0  29.063911
max     1.000000      1.000000  1760.000000  2.000000e-01       -1.0  30.143649
GLOBAL EMISSIONS: 1311.56201338768 ( 29.145822519726224 each execution)
