        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.993568      0.995402  108.204545        0.5       -1.0  57.468750
std     0.008200      0.007890   10.599648        0.0        0.0   0.643612
min     0.983300      0.954500   99.000000        0.5       -1.0  55.365493
25%     0.983300      0.990200  100.000000        0.5       -1.0  57.128721
50%     1.000000      1.000000  104.000000        0.5       -1.0  57.508590
75%     1.000000      1.000000  114.000000        0.5       -1.0  57.741861
max     1.000000      1.000000  150.000000        0.5       -1.0  59.154231
GLOBAL EMISSIONS: 2599.5632016658783 ( 57.76807114813063 each execution)
