test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,27.0,0.2,0.0006522406128127,59.25115919113159
0.9583,0.95,34.0,0.2,0.0007976203585871,73.19517731666565
1.0,1.0,24.0,0.2,0.0007267999397547,66.12217044830322
1.0,1.0,59.0,0.2,0.0005364786986202,49.394142627716064
0.9583,0.95,45.0,0.2,0.0005360426500771,48.76677393913269
0.9167,0.9062,80.0,0.2,0.0004106241148974,37.62280821800232
0.9167,0.9,66.0,0.2,0.0005142315609999,46.73445534706116
1.0,1.0,45.0,0.2,0.0006829167770603,62.59215927124024
0.9583,0.9444,37.0,0.2,0.0005978441096457,54.777812480926514
0.9583,0.9706,36.0,0.2,0.0005151874150209,46.82414984703064
0.9583,0.95,74.0,0.2,0.0004272768594934,39.44825720787048
1.0,1.0,37.0,0.2,0.0005473643179019,50.24625325202942
0.9583,0.9444,38.0,0.2,0.0006499636820427,58.93218183517456
0.9583,0.9688,38.0,0.2,0.0006853648078756,62.91555166244507
