        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.918175      0.925548  719.886364  1.000000e-01   0.000179  14.772985
std     0.067221      0.062694   68.436770  4.211469e-17   0.000006   0.447880
min     0.733300      0.750000  567.000000  1.000000e-01   0.000167  13.927574
25%     0.866700      0.883200  673.500000  1.000000e-01   0.000176  14.509720
50%     0.933300      0.937500  729.500000  1.000000e-01   0.000178  14.764838
75%     0.949975      0.958300  754.000000  1.000000e-01   0.000181  14.923538
max     1.000000      1.000000  913.000000  1.000000e-01   0.000200  16.383928
GLOBAL EMISSIONS: 0.0001818712021136 ( 4.041582269191111e-06 each execution)
