        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.922723      0.930068  342.113636  2.000000e-01   0.000272  22.296004
std     0.065789      0.061372   44.971937  8.422938e-17   0.000008   0.592108
min     0.800000      0.803600  242.000000  2.000000e-01   0.000257  21.164375
25%     0.866700      0.888900  310.000000  2.000000e-01   0.000268  21.973991
50%     0.933300      0.937500  342.000000  2.000000e-01   0.000271  22.233755
75%     1.000000      1.000000  370.750000  2.000000e-01   0.000275  22.510172
max     1.000000      1.000000  456.000000  2.000000e-01   0.000289  23.570112
GLOBAL EMISSIONS: 0.0002728507127576 ( 6.063349172391111e-06 each execution)
