        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.916657      0.925430  228.636364  3.000000e-01   0.000365  29.876699
std     0.081491      0.076373   25.442220  5.615292e-17   0.000009   0.772357
min     0.733300      0.732100  175.000000  3.000000e-01   0.000352  29.000041
25%     0.866700      0.897225  210.000000  3.000000e-01   0.000358  29.352319
50%     0.933300      0.940950  228.000000  3.000000e-01   0.000361  29.700697
75%     1.000000      1.000000  241.750000  3.000000e-01   0.000369  30.061257
max     1.000000      1.000000  290.000000  3.000000e-01   0.000395  32.945279
GLOBAL EMISSIONS: 0.0003550262212144 ( 7.889471582542222e-06 each execution)
