        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.878789      0.891395  4026.0        0.0  5.239763e-07   0.077642
std     0.082931      0.076759     0.0        0.0  2.371349e-07   0.008964
min     0.666700      0.700000  4026.0        0.0  2.664556e-07   0.070124
25%     0.866700      0.866100  4026.0        0.0  2.920319e-07   0.073885
50%     0.866700      0.894450  4026.0        0.0  4.822464e-07   0.075379
75%     0.933300      0.944400  4026.0        0.0  6.509354e-07   0.077123
max     1.000000      1.000000  4026.0        0.0  1.042794e-06   0.109022
GLOBAL EMISSIONS: 2.858585587161042e-07 ( 6.352412415913427e-09 each execution)
