        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.993575      0.996214  108.068182        0.5   0.000424  38.952122
std     0.008191      0.004827   11.306301        0.0   0.000007   0.627195
min     0.983300      0.990200   99.000000        0.5   0.000410  38.101807
25%     0.983300      0.990200  100.000000        0.5   0.000419  38.521132
50%     1.000000      1.000000  102.500000        0.5   0.000423  38.776149
75%     1.000000      1.000000  114.000000        0.5   0.000428  39.345190
max     1.000000      1.000000  137.000000        0.5   0.000444  40.684016
GLOBAL EMISSIONS: 0.0004173011901432 ( 9.27335978096e-06 each execution)
