        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.994327      0.995848  328.363636  4.000000e-01   0.000353  32.464199
std     0.007979      0.007860   42.872494  1.684588e-16   0.000006   0.526222
min     0.983300      0.954500  200.000000  4.000000e-01   0.000343  31.904870
25%     0.983300      0.990200  300.750000  4.000000e-01   0.000349  32.095401
50%     1.000000      1.000000  323.000000  4.000000e-01   0.000352  32.269307
75%     1.000000      1.000000  355.500000  4.000000e-01   0.000356  32.778329
max     1.000000      1.000000  402.000000  4.000000e-01   0.000371  34.422070
GLOBAL EMISSIONS: 0.0003636967142484 ( 8.082149205520001e-06 each execution)
