        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000      44.00000   44.000000       44.0  44.000000  44.000000
mean    0.838359       0.83173   99.704545        0.5   0.000325  29.997534
std     0.061092       0.06636    0.593748        0.0   0.000021   1.906008
min     0.714300       0.69440   98.000000        0.5   0.000260  23.981182
25%     0.807125       0.79075  100.000000        0.5   0.000314  28.998364
50%     0.850000       0.84085  100.000000        0.5   0.000322  29.826754
75%     0.857100       0.88890  100.000000        0.5   0.000338  31.394590
max     1.000000       1.00000  100.000000        0.5   0.000364  33.621406
GLOBAL EMISSIONS: 0.000326546365682 ( 7.256585904044445e-06 each execution)
