        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.838411      0.833082  100.386364  4.000000e-01   0.000323  29.801449
std     0.062720      0.068976    3.119451  1.684588e-16   0.000021   1.895765
min     0.666700      0.652800   99.000000  4.000000e-01   0.000254  23.347468
25%     0.809500      0.796500  100.000000  4.000000e-01   0.000313  28.759291
50%     0.850000      0.840850  100.000000  4.000000e-01   0.000322  29.781453
75%     0.857100      0.889200  100.000000  4.000000e-01   0.000339  31.220049
max     1.000000      1.000000  120.000000  4.000000e-01   0.000355  32.723438
GLOBAL EMISSIONS: 0.0003236025952067 ( 7.191168782371111e-06 each execution)
