        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.836027      0.831107  447.409091  2.000000e-01   0.000213  19.567799
std     0.071175      0.077338  121.123869  8.422938e-17   0.000005   0.289745
min     0.700000      0.686900  192.000000  2.000000e-01   0.000202  18.832327
25%     0.790475      0.784325  374.250000  2.000000e-01   0.000210  19.352850
50%     0.850000      0.834900  426.000000  2.000000e-01   0.000212  19.608295
75%     0.857100      0.870225  504.750000  2.000000e-01   0.000216  19.796630
max     1.000000      1.000000  778.000000  2.000000e-01   0.000223  20.103147
GLOBAL EMISSIONS: 0.0002045965532729 ( 4.546590072731111e-06 each execution)
