        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.562514      0.562618   99.590909  3.000000e-01   0.000319  29.362856
std     0.014556      0.014607    0.622007  5.615292e-17   0.000018   1.610906
min     0.527700      0.527800   98.000000  3.000000e-01   0.000289  26.717784
25%     0.556150      0.556200   99.000000  3.000000e-01   0.000299  27.443329
50%     0.562400      0.562400  100.000000  3.000000e-01   0.000324  29.947053
75%     0.570900      0.571150  100.000000  3.000000e-01   0.000333  30.601128
max     0.592400      0.592800  100.000000  3.000000e-01   0.000344  31.728512
GLOBAL EMISSIONS: 0.0003023887781299 ( 6.719750625108888e-06 each execution)
