        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.564027      0.564141   99.545455  4.000000e-01   0.000321  29.601342
std     0.013000      0.013010    0.588832  1.684588e-16   0.000017   1.554057
min     0.528300      0.528400   98.000000  4.000000e-01   0.000289  26.719216
25%     0.554500      0.554600   99.000000  4.000000e-01   0.000305  27.930100
50%     0.564000      0.564050  100.000000  4.000000e-01   0.000326  30.126541
75%     0.572675      0.572925  100.000000  4.000000e-01   0.000332  30.549340
max     0.588900      0.588900  100.000000  4.000000e-01   0.000355  32.527455
GLOBAL EMISSIONS: 0.0002994815128258 ( 6.655144729462222e-06 each execution)
