        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.562482      0.562623   99.613636        0.5   0.000320  29.460731
std     0.014165      0.014225    0.654711        0.0   0.000019   1.782083
min     0.528300      0.528300   97.000000        0.5   0.000286  25.965411
25%     0.552950      0.553025   99.000000        0.5   0.000300  27.605836
50%     0.562300      0.562300  100.000000        0.5   0.000325  30.031967
75%     0.573375      0.573900  100.000000        0.5   0.000332  30.523674
max     0.595800      0.595900  100.000000        0.5   0.000362  33.006572
GLOBAL EMISSIONS: 0.0002976663688636 ( 6.614808196968889e-06 each execution)
