        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.562323      0.562420  265.181818  2.000000e-01   0.000232  21.380035
std     0.014668      0.014676    8.361798  8.422938e-17   0.000006   0.523136
min     0.529400      0.529500  243.000000  2.000000e-01   0.000222  20.520717
25%     0.555125      0.555275  262.750000  2.000000e-01   0.000227  21.075709
50%     0.564950      0.565100  266.000000  2.000000e-01   0.000230  21.260377
75%     0.571475      0.571775  269.250000  2.000000e-01   0.000235  21.526658
max     0.597000      0.597200  287.000000  2.000000e-01   0.000247  22.697567
GLOBAL EMISSIONS: 0.0002376672721695 ( 5.2814949371e-06 each execution)
