        test_acc  balanced_acc  nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.0       44.0  44.000000  44.000000
mean    0.575989      0.576111  500.0        0.0   0.000033   3.062918
std     0.013592      0.013627    0.0        0.0   0.000002   0.119647
min     0.550200      0.550200  500.0        0.0   0.000030   2.859484
25%     0.566175      0.566175  500.0        0.0   0.000032   2.982792
50%     0.577650      0.577650  500.0        0.0   0.000033   3.044533
75%     0.584975      0.585150  500.0        0.0   0.000034   3.109198
max     0.600900      0.601200  500.0        0.0   0.000040   3.498194
GLOBAL EMISSIONS: 3.224916306791717e-05 ( 7.166480681759371e-07 each execution)
