test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,2243.0,0.1,0.0005485325105906,42.7668080329895
1.0,1.0,2441.0,0.1,0.0005471320977978,42.52241945266724
1.0,1.0,2567.0,0.1,0.0005481311072249,42.48611521720886
0.9833,0.9902,2567.0,0.1,0.0005516567854734,42.43191266059876
0.9833,0.9545,2495.0,0.1,0.0005488470457786,42.39632058143616
1.0,1.0,2500.0,0.1,0.0005481921123304,42.46465969085693
0.9667,0.9167,2691.0,0.1,0.0005514689947589,42.327476263046265
0.9833,0.9902,2402.0,0.1,0.0005513835662778,42.37950086593628
0.9836,0.9583,2305.0,0.1,0.000549659971069,42.50705766677856
1.0,1.0,2388.0,0.1,0.0005511929157597,42.38141059875488
1.0,1.0,2127.0,0.1,0.0005516842264793,42.39886116981506
1.0,1.0,2987.0,0.1,0.0005539922991993,42.51010942459106
1.0,1.0,2385.0,0.1,0.0005464552689066,42.38672375679016
0.9833,0.9902,2511.0,0.1,0.0005439959101678,42.38058519363403
0.9672,0.9445,2903.0,0.1,0.0005540262117398,42.5060510635376
1.0,1.0,2696.0,0.1,0.0005485434291192,42.387051820755005
0.9833,0.9545,2600.0,0.1,0.000550156041611,42.39519882202149
1.0,1.0,2760.0,0.1,0.0005457750242017,42.49707555770874
1.0,1.0,2351.0,0.1,0.0005595476537029,42.39055991172791
0.9833,0.9902,2515.0,0.1,0.0005450284963692,42.3934063911438
1.0,1.0,2592.0,0.1,0.0005604281437659,42.49745440483093
1.0,1.0,2573.0,0.1,0.0005462028321544,42.39293527603149
0.9667,0.94,2200.0,0.1,0.0005580877974284,42.392571449279785
1.0,1.0,2458.0,0.1,0.0005482266932586,42.51401567459106
0.9833,0.9902,2494.0,0.1,0.0005544179521664,42.36397075653076
0.9833,0.9545,2488.0,0.1,0.000552423752978,42.36088371276856
1.0,1.0,3031.0,0.1,0.0005545846795999,42.47557520866394
1.0,1.0,2444.0,0.1,0.0005496581839848,42.36244058609009
1.0,1.0,1667.0,0.1,0.0005523651097459,42.37921667098999
1.0,1.0,3177.0,0.1,0.0005534535674655,42.47268462181091
0.9833,0.9902,2360.0,0.1,0.0005445753243933,42.37246036529541
1.0,1.0,2239.0,0.1,0.0005460248629679,42.3835186958313
1.0,1.0,2505.0,0.1,0.0005536674424275,42.50765657424927
1.0,1.0,2230.0,0.1,0.0005547134620513,42.368515729904175
1.0,1.0,2334.0,0.1,0.0005487218056783,42.38494110107422
1.0,1.0,2638.0,0.1,0.0005571409622694,42.48924469947815
1.0,1.0,2378.0,0.1,0.0005471518113174,42.38383340835571
0.9833,0.9545,2411.0,0.1,0.0005564533942467,42.37291693687439
0.9836,0.9583,2793.0,0.1,0.0005488246150424,42.48701882362366
0.9833,0.9902,2168.0,0.1,0.0005521473474811,42.3888783454895
1.0,1.0,2654.0,0.1,0.0005518761410664,42.36777758598328
1.0,1.0,2483.0,0.1,0.0005499050204966,42.50509023666382
0.9833,0.9545,2535.0,0.1,0.0005493849487795,42.36617374420166
1.0,1.0,2706.0,0.1,0.0005516349508311,42.35339665412903
