        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.828345      0.820211   99.886364  4.000000e-01   0.000293  26.801991
std     0.061201      0.065771    0.321038  1.684588e-16   0.000028   2.548461
min     0.700000      0.686900   99.000000  4.000000e-01   0.000235  21.316579
25%     0.800000      0.785700  100.000000  4.000000e-01   0.000271  24.880970
50%     0.809500      0.818200  100.000000  4.000000e-01   0.000289  26.463333
75%     0.857100      0.857100  100.000000  4.000000e-01   0.000318  29.098314
max     1.000000      1.000000  100.000000  4.000000e-01   0.000342  31.701333
GLOBAL EMISSIONS: 0.0002931256514888 ( 6.513903366417778e-06 each execution)
