        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.825155      0.816095   99.909091        0.5   0.000292  26.750423
std     0.063243      0.070035    0.290803        0.0   0.000028   2.593993
min     0.700000      0.670300   99.000000        0.5   0.000227  20.686255
25%     0.800000      0.785700  100.000000        0.5   0.000272  24.935018
50%     0.809500      0.816700  100.000000        0.5   0.000291  26.693619
75%     0.857100      0.851775  100.000000        0.5   0.000313  28.747323
max     1.000000      1.000000  100.000000        0.5   0.000347  31.834200
GLOBAL EMISSIONS: 0.0003053431176934 ( 6.785402615408889e-06 each execution)
