        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.825102      0.818234  269.909091  2.000000e-01   0.000224  20.540489
std     0.069960      0.076403   81.526374  8.422938e-17   0.000004   0.279668
min     0.714300      0.694400  115.000000  2.000000e-01   0.000216  19.964324
25%     0.761900      0.746400  209.250000  2.000000e-01   0.000222  20.377621
50%     0.809500      0.810600  256.500000  2.000000e-01   0.000224  20.582850
75%     0.857100      0.857100  313.000000  2.000000e-01   0.000225  20.716486
max     1.000000      1.000000  484.000000  2.000000e-01   0.000234  21.299333
GLOBAL EMISSIONS: 0.0002192559133198 ( 4.872353629328889e-06 each execution)
