        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.727427      0.736041  2000.0        0.0  7.482544e-07   0.097206
std     0.114288      0.102188     0.0        0.0  1.951954e-07   0.003125
min     0.476200      0.500000  2000.0        0.0  3.601434e-07   0.088162
25%     0.650000      0.678600  2000.0        0.0  6.487094e-07   0.096776
50%     0.732150      0.735600  2000.0        0.0  7.663111e-07   0.097436
75%     0.809500      0.799700  2000.0        0.0  8.879141e-07   0.099132
max     0.952400      0.964300  2000.0        0.0  1.049431e-06   0.102277
GLOBAL EMISSIONS: 1.0197218076026152e-06 ( 2.266048461339145e-08 each execution)
