        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.844655      0.838993  191.896552  3.000000e-01   0.000290  26.630299
std     0.059485      0.062596   67.607240  5.649373e-17   0.000006   0.565555
min     0.714300      0.694400   81.000000  3.000000e-01   0.000279  25.501274
25%     0.809500      0.798100  143.000000  3.000000e-01   0.000285  26.324852
50%     0.850000      0.845200  181.000000  3.000000e-01   0.000290  26.656481
75%     0.857100      0.888900  218.000000  3.000000e-01   0.000293  26.894269
max     1.000000      1.000000  365.000000  3.000000e-01   0.000303  27.945119
GLOBAL EMISSIONS: 0.00029011148659 ( 9.670382886333333e-06 each execution)
